Bus,Lat,Lon
21,41.85101873,-87.76858449
21,41.85182989,-87.70260215
21,41.85287678,-87.63428092
21,41.85238131,-87.6657486
21,41.85094681,-87.77342856
21,41.85194177,-87.69531727
21,41.85285201,-87.63869047
21,41.8525731,-87.65337825
21,41.85109066,-87.76362777
21,41.85170202,-87.71522999
21,41.85136237,-87.7444768
21,41.85298067,-87.62990355
21,41.85221748,-87.67559767
21,41.85073103,-87.78815389
21,41.85268498,-87.64675319
21,41.85165807,-87.71968782
21,41.8504633,-87.80344784
21,41.85173399,-87.71025181
21,41.85052724,-87.79815853
21,41.85217752,-87.67808676
21,41.85166206,-87.72701561
21,41.85180192,-87.70540774
21,41.85161411,-87.72985339
21,41.8515342,-87.73677349
21,41.85160212,-87.73111403
21,41.85156616,-87.73433268
21,41.85241727,-87.6637423
21,41.85122652,-87.7538538
21,41.85167405,-87.71725237
21,41.85213357,-87.6811552
21,41.85088687,-87.77833164
21,41.85244124,-87.66152143
21,41.85273693,-87.64154434
21,41.85189382,-87.69895971
21,41.85296868,-87.62408853
21,41.85260507,-87.65171528
21,41.85059117,-87.79352367
21,41.8521016,-87.68306494
21,41.85163809,-87.72208035
21,41.85231737,-87.66835034
21,41.85265701,-87.64872193
21,41.85168604,-87.72527218
21,41.85253714,-87.65610874
21,41.85080295,-87.78324008
21,41.85068707,-87.79065371
21,41.8520057,-87.69036055
21,41.85186984,-87.70032763
21,41.85176595,-87.70753741
21,41.85174198,-87.71241367
21,41.85250118,-87.65858173
21,41.85271295,-87.64456987
21,41.85196974,-87.6932466
21,41.85207763,-87.68615484
21,41.85053923,-87.80081391
21,41.85225344,-87.67316222
21,41.85228541,-87.67064095
21,41.85295669,-87.63121784
21,41.85295539,-87.62631744
21,41.84891288,-87.61774242
21,41.85155018,-87.61893332
21,41.84806972,-87.80931115
22,41.94708685,-87.65636086
22,41.97178723,-87.66779244
22,42.00160879,-87.67176747
22,41.98809732,-87.66963243
22,41.92725021,-87.64142096
22,41.91837739,-87.63599217
22,42.00066002,-87.67145097
22,41.97996274,-87.66823769
22,41.93853603,-87.64947832
22,41.92363418,-87.63924837
22,41.95639849,-87.6634419
22,41.93978101,-87.65048146
22,41.977905,-87.66829133
22,41.98377575,-87.66874087
22,41.90933966,-87.63158262
22,41.95255272,-87.66074896
22,41.98156581,-87.66836107
22,42.01382207,-87.67479837
22,41.95970551,-87.66516924
22,41.92861914,-87.64223099
22,41.99791725,-87.67040491
22,41.92002592,-87.63705432
22,41.93324854,-87.6451385
22,41.90378225,-87.6313895
22,41.93096548,-87.64402133
22,41.990689,-87.66986847
22,41.97609047,-87.66836643
22,41.9254502,-87.64033198
22,41.99255096,-87.66992211
22,41.90568269,-87.63144851
22,41.95085715,-87.65939713
22,41.99470789,-87.66999722
22,42.01034647,-87.67419755
22,41.87405471,-87.63070285
22,41.98531413,-87.66910136
22,41.95464718,-87.66236901
22,42.01593843,-87.67513096
22,41.91337566,-87.63293445
22,41.96913,-87.66749
22,41.966985,-87.66706
22,41.91551132,-87.634238
22,42.00891153,-87.67389178
22,41.90176598,-87.63134658
22,41.96180771,-87.66593635
22,42.00762803,-87.67359674
22,41.94464901,-87.65441358
22,41.91108024,-87.6316309
22,42.0034226,-87.67238438
22,41.90046435,-87.63130367
22,42.00550343,-87.67307639
22,41.98941311,-87.66979873
22,41.94371067,-87.6536554
22,41.99629864,-87.67005086
22,41.90772678,-87.6315397
22,41.94161653,-87.65196741
22,41.95722426,-87.66396225
22,41.96335141,-87.66627431
22,41.93469317,-87.64637768
22,42.01276984,-87.67459452
22,41.94923,-87.65804833
22,41.92181411,-87.6381433
22,41.93652883,-87.64786363
22,41.96522613,-87.66666591
22,41.97351814,-87.66804993
22,41.91655318,-87.63486564
22,41.87955479,-87.62930274
22,41.89789695,-87.62976944
22,41.89650739,-87.62972653
22,41.87591608,-87.62916863
22,41.89903093,-87.6297909
22,41.89172757,-87.62961924
22,41.87480965,-87.6291579
22,41.88991858,-87.62956023
22,41.89474245,-87.62968898
22,41.87801306,-87.62925446
22,41.88210695,-87.62938321
22,41.8881255,-87.62950122
22,41.88098066,-87.62934029
22,41.89312122,-87.62966216
22,41.87250485,-87.62910426
22,41.8847309,-87.62944222
22,41.88618062,-87.6294744
22,42.01666778,-87.6738435
22,41.89985824,-87.62993682
22,41.88317332,-87.62853026
22,41.95353413,-87.66163409
22,41.8790044,-87.63086593
22,41.9473821,-87.65670419
22,41.97163967,-87.66785145
22,42.00183602,-87.67193913
22,41.92705066,-87.64141023
22,41.91874063,-87.63634622
22,42.00050454,-87.67147779
22,41.97970752,-87.66831815
22,41.93763818,-87.64886677
22,41.92388962,-87.63950586
22,41.93978101,-87.65058339
22,41.97809244,-87.66839325
22,42.01804674,-87.67579615
22,41.98335227,-87.66877949
22,41.90953128,-87.63167918
22,41.95269634,-87.6609689
22,41.98177716,-87.66851127
22,42.0137583,-87.67483056
22,41.89808861,-87.63134122
22,41.89687475,-87.6312983
22,41.94567443,-87.65534163
22,41.95993288,-87.66535163
22,41.89937032,-87.63137341
22,41.92781295,-87.64186084
22,41.99828003,-87.67080724
22,41.92028138,-87.63732255
22,41.93256342,-87.64492454
22,41.90416953,-87.63149142
22,41.93078148,-87.64400539
22,41.9860558,-87.66940713
22,41.90328318,-87.6314646
22,41.99053749,-87.67016888
22,41.89418417,-87.63127002
22,41.97626993,-87.66845763
22,41.92569366,-87.64060557
22,41.99298156,-87.67024398
22,41.90591425,-87.63155043
22,41.95092099,-87.65954733
22,41.89175553,-87.63116956
22,41.99457234,-87.67029762
22,42.01031458,-87.67428875
22,41.87405471,-87.63070285
22,42.01919453,-87.67626822
22,41.95450755,-87.66238511
22,41.88931157,-87.63112128
22,41.88545217,-87.63107514
22,41.96871616,-87.66751349
22,41.96716063,-87.6671809
22,42.00888762,-87.67397761
22,41.88148949,-87.63095713
22,41.90200155,-87.63143241
22,41.9149365,-87.63399124
22,41.96181569,-87.66603291
22,42.00798333,-87.67378333
22,41.91131577,-87.6317811
22,42.00324667,-87.67244833
22,41.90068395,-87.63140559
22,41.93492861,-87.64667809
22,42.00515663,-87.67306566
22,41.88430916,-87.63104403
22,41.98956462,-87.6701206
22,42.01595437,-87.67518997
22,41.94363554,-87.65371084
22,41.99627073,-87.67035663
22,41.90795834,-87.6316309
22,41.94186392,-87.65228391
22,41.95736389,-87.66414464
22,41.96355883,-87.66639233
22,41.98835251,-87.66995966
22,42.01248686,-87.67462671
22,41.87665263,-87.63075542
22,41.91369502,-87.63322413
22,41.94909771,-87.65808284
22,41.92216935,-87.6384598
22,41.93663657,-87.64807284
22,41.96505861,-87.66671419
22,41.97329081,-87.66810358
22,41.91673281,-87.63509095
22,42.01892353,-87.67339826
28,41.70849986,-87.5814575
28,41.86938905,-87.62046754
28,41.80446203,-87.58851707
28,41.80083104,-87.58446157
28,41.79677594,-87.58392513
28,41.78963689,-87.5866127
28,41.87945334,-87.63065457
28,41.87950286,-87.62816012
28,41.87953881,-87.62577832
28,41.87940062,-87.63412213
28,41.87324384,-87.62103617
28,41.87318791,-87.62402415
28,41.8025026,-87.58669853
28,41.80252659,-87.5857383
28,41.80910843,-87.59162843
28,41.8094363,-87.59156406
28,41.80806481,-87.59048581
28,41.80583359,-87.58910716
28,41.80105333,-87.58741333
28,41.79937939,-87.58714914
28,41.79823964,-87.58711696
28,41.79505224,-87.58744419
28,41.79338049,-87.58782506
28,41.8028745,-87.58788407
28,41.87552064,-87.62413144
28,41.87700652,-87.62412608
28,41.70941294,-87.58920372
28,41.79945538,-87.58400023
28,41.79833962,-87.58398414
28,41.79545217,-87.58390367
28,41.79333649,-87.58387148
28,41.7932845,-87.58659661
28,41.79134073,-87.58666098
28,41.78809699,-87.58658588
28,41.78600506,-87.5865376
28,41.78392907,-87.58649468
28,41.78282505,-87.58645713
28,41.78046894,-87.58641422
28,41.7787728,-87.58636057
28,41.77700862,-87.58621573
28,41.77356411,-87.58604944
28,41.77097561,-87.58594751
28,41.76954729,-87.58592069
28,41.76769882,-87.58592606
28,41.76586231,-87.58588314
28,41.76406176,-87.58584023
28,41.76252525,-87.58580267
28,41.7604685,-87.58573294
28,41.7586718,-87.58568466
28,41.75672698,-87.58563101
28,41.75505423,-87.58548081
28,41.75334942,-87.58545935
28,41.74781848,-87.58540571
28,41.74592937,-87.58534133
28,41.74413626,-87.58531451
28,41.74247919,-87.58528769
28,41.74065396,-87.58523405
28,41.7388567,-87.5851965
28,41.73683123,-87.58515894
28,41.73497782,-87.58511066
28,41.73326847,-87.58507848
28,41.73135891,-87.5850302
28,41.72952136,-87.58498728
28,41.7277318,-87.58496046
28,41.72585811,-87.58491218
28,41.72408446,-87.58496583
28,41.72271515,-87.58499801
28,41.74869097,-87.58543789
28,41.77505635,-87.58610308
28,41.75110428,-87.58550763
28,41.75181665,-87.58546472
28,41.87914331,-87.63700171
28,41.70849986,-87.5814575
28,41.87011609,-87.6205641
28,41.80442604,-87.58873701
28,41.801019,-87.58462787
28,41.79678394,-87.58401632
28,41.87318392,-87.62084305
28,41.87314397,-87.62356818
28,41.80245461,-87.58625865
28,41.87802903,-87.63823986
28,41.87813687,-87.62953341
28,41.87810093,-87.63288081
28,41.87806897,-87.63546646
28,41.87816084,-87.62806892
28,41.87822475,-87.62577295
28,41.80910843,-87.59186447
28,41.8094363,-87.59156406
28,41.8078169,-87.59056091
28,41.80569364,-87.58929491
28,41.80113097,-87.58762121
28,41.79924342,-87.58737445
28,41.79827964,-87.58734226
28,41.79536819,-87.58761048
28,41.79349247,-87.58798599
28,41.80335836,-87.58830249
28,41.87457398,-87.62435675
28,41.87627557,-87.62440503
28,41.70941294,-87.58920372
28,41.79941539,-87.58409142
28,41.79789972,-87.58405387
28,41.79499225,-87.58397877
28,41.79354446,-87.58395195
28,41.80221868,-87.58512676
28,41.79305653,-87.58669317
28,41.79131673,-87.5866878
28,41.78804899,-87.58667707
28,41.78598906,-87.58662879
28,41.78396107,-87.58658588
28,41.78299705,-87.58655369
28,41.78070895,-87.58651614
28,41.77891682,-87.5864625
28,41.77618051,-87.58639276
28,41.77712463,-87.58641422
28,41.77291199,-87.58632302
28,41.77167575,-87.5862962
28,41.76985936,-87.58626401
28,41.76790688,-87.58639812
28,41.76622642,-87.58637667
28,41.76432584,-87.58630157
28,41.76251324,-87.58625865
28,41.76066057,-87.58621037
28,41.75884387,-87.58615673
28,41.75705512,-87.58611381
28,41.7552183,-87.586146
28,41.75340144,-87.58609235
28,41.74792254,-87.58590996
28,41.74612949,-87.58587778
28,41.74429236,-87.58584023
28,41.74263129,-87.58581877
28,41.74081808,-87.58576512
28,41.73901682,-87.58572757
28,41.73701136,-87.58569002
28,41.73522201,-87.58565247
28,41.73340858,-87.58562565
28,41.7315871,-87.58558273
28,41.72925313,-87.58552909
28,41.72790395,-87.5854969
28,41.72583809,-87.58543789
28,41.72435271,-87.58538961
28,41.72261105,-87.58523405
28,41.74903917,-87.58589387
28,41.7521128,-87.5860709
28,41.75122835,-87.58595824
28,41.87914331,-87.63700171
29,41.80584958,-87.62590706
29,41.80395818,-87.62585342
29,41.80023519,-87.6257515
29,41.78229303,-87.62531698
29,41.74448848,-87.6243031
29,41.72275919,-87.62414217
29,41.89098881,-87.61929274
29,41.89107666,-87.61316121
29,41.89101676,-87.6178658
29,41.89105669,-87.61538208
29,41.89088897,-87.625494
29,41.89085303,-87.62773633
29,41.89090095,-87.62433529
29,41.89094887,-87.62213588
29,41.89232257,-87.61010349
29,41.86915736,-87.62735009
29,41.86558598,-87.62726426
29,41.86228207,-87.6271677
29,41.86394004,-87.62724817
29,41.86001677,-87.62713552
29,41.85814695,-87.62709796
29,41.85096279,-87.62699068
29,41.84902876,-87.62695849
29,41.84580392,-87.62671709
29,41.84439725,-87.6266849
29,41.84319436,-87.62664735
29,41.84174367,-87.62661517
29,41.83944967,-87.62656689
29,41.83819473,-87.62655079
29,41.83627631,-87.62649715
29,41.83457765,-87.62647033
29,41.83291493,-87.62642741
29,41.83085644,-87.62643814
29,41.82853008,-87.62638986
29,41.82724295,-87.62636304
29,41.82542413,-87.62632549
29,41.82173037,-87.62630939
29,41.82033117,-87.62627721
29,41.81818432,-87.62620211
29,41.81673307,-87.62618601
29,41.81453413,-87.62611091
29,41.81329869,-87.62606263
29,41.81090771,-87.62600362
29,41.80904845,-87.62596071
29,41.8072691,-87.62592852
29,41.80230833,-87.62576667
29,41.7984276,-87.62569785
29,41.79639201,-87.62563884
29,41.79267258,-87.62556374
29,41.79085278,-87.62552619
29,41.78904093,-87.62552083
29,41.78726902,-87.62546718
29,41.78533307,-87.62541354
29,41.78402907,-87.62537599
29,41.7799409,-87.62529552
29,41.77756468,-87.62521291
29,41.77654136,-87.62517643
29,41.77447226,-87.6250273
29,41.77081157,-87.6249522
29,41.76904717,-87.62491465
29,41.76715068,-87.6248771
29,41.76505007,-87.62483954
29,41.76331751,-87.62482345
29,41.76208909,-87.62478054
29,41.75799952,-87.62470543
29,41.75625077,-87.62465715
29,41.75485414,-87.62461424
29,41.75262106,-87.62455523
29,41.75146047,-87.62452304
29,41.74896313,-87.62444258
29,41.74715409,-87.6243782
29,41.745321,-87.62433529
29,41.74348784,-87.62428701
29,41.74165064,-87.624228
29,41.7398454,-87.62416899
29,41.73808015,-87.62414217
29,41.73651499,-87.62414753
29,41.73439737,-87.62405097
29,41.73260394,-87.62397587
29,41.73100262,-87.62397051
29,41.72890082,-87.62388468
29,41.72711124,-87.62384713
29,41.72526556,-87.62379348
29,41.72379,-87.623715
29,41.87093431,-87.62740229
29,41.87940301,-87.62766659
29,41.87294265,-87.62745309
29,41.852655,-87.62707
29,41.85533012,-87.62710333
29,41.8866958,-87.62785435
29,41.79417237,-87.62559056
29,41.79497225,-87.62560129
29,41.87488954,-87.6275593
29,41.88913586,-87.62795091
29,41.88563348,-87.62788117
29,41.88184335,-87.62775242
29,41.77316404,-87.62500048
29,41.82362125,-87.62631476
29,41.88435948,-87.62783825
29,41.86766731,-87.627334
29,41.87687071,-87.62760758
29,41.83293891,-87.6266849
29,41.80570963,-87.62608945
29,41.80371825,-87.62604654
29,41.80005124,-87.62595534
29,41.781589,-87.62539744
29,41.76881111,-87.62531161
29,41.73821624,-87.62554765
29,41.72275919,-87.62414217
29,41.89184737,-87.6200223
29,41.89187133,-87.61758149
29,41.89191127,-87.6153928
29,41.89174355,-87.62574077
29,41.89179945,-87.62254357
29,41.89197516,-87.61219025
29,41.76737074,-87.62664735
29,41.76527814,-87.62658298
29,41.76390171,-87.62656689
29,41.76202507,-87.62654543
29,41.76022841,-87.62643278
29,41.75835967,-87.62642741
29,41.75657091,-87.6263845
29,41.75472608,-87.62628257
29,41.75282116,-87.62598217
29,41.75078011,-87.62584805
29,41.74931132,-87.62579441
29,41.74746628,-87.6257515
29,41.74559316,-87.62571394
29,41.74384807,-87.62567103
29,41.74191882,-87.62563348
29,41.74014161,-87.62559056
29,41.73595857,-87.62547255
29,41.73402107,-87.62541354
29,41.72919308,-87.62529016
29,41.72732744,-87.62523651
29,41.7237041,-87.62515605
29,41.89232257,-87.61010349
29,41.86904151,-87.62758076
29,41.86567386,-87.6275003
29,41.86418373,-87.62747347
29,41.86210229,-87.62741447
29,41.85996883,-87.62737155
29,41.85753165,-87.627334
29,41.85116658,-87.6270926
29,41.84944434,-87.62704968
29,41.84520849,-87.6270014
29,41.84447318,-87.62698531
29,41.8434821,-87.62695313
29,41.84213132,-87.62692094
29,41.83970945,-87.62685657
29,41.83845851,-87.62681901
29,41.8365361,-87.62675464
29,41.83480947,-87.62672246
29,41.8311962,-87.62665808
29,41.82882588,-87.62660444
29,41.82712702,-87.62656152
29,41.82568796,-87.62652934
29,41.82207417,-87.62652397
29,41.82029119,-87.62648642
29,41.81844419,-87.62642205
29,41.8166651,-87.62637913
29,41.81482999,-87.62632012
29,41.81316675,-87.6262933
29,41.81103966,-87.62622356
29,41.80905644,-87.62618601
29,41.80751701,-87.626127
29,41.8017828,-87.62600899
29,41.79823165,-87.62589633
29,41.79661997,-87.62585342
29,41.79277257,-87.62574613
29,41.79125674,-87.62571931
29,41.78918892,-87.62561202
29,41.78725302,-87.62555838
29,41.78574507,-87.62552083
29,41.78389707,-87.62545645
29,41.78018092,-87.62537062
29,41.77739666,-87.62532234
29,41.77659256,-87.62528479
29,41.7747443,-87.62530625
29,41.77109163,-87.62523115
29,41.87021595,-87.62761295
29,41.8530406,-87.62715697
29,41.85524222,-87.62719452
29,41.79483627,-87.62579978
29,41.7940324,-87.62579441
29,41.89169563,-87.62812257
29,41.87497741,-87.62764513
29,41.88999046,-87.62806356
29,41.87832061,-87.6277256
29,41.88591703,-87.62804747
29,41.88846096,-87.62812257
29,41.77346409,-87.62527943
29,41.8810166,-87.62781143
29,41.82352931,-87.62651861
29,41.8718857,-87.62764513
29,41.8675195,-87.62753785
29,41.87698255,-87.62769341
29,41.88348723,-87.62790906
4,41.86182582,-87.62397587
4,41.84059268,-87.62323022
4,41.83128413,-87.61085987
4,41.83110027,-87.61924446
4,41.83124416,-87.61665881
4,41.83128065,-87.61430308
4,41.76755078,-87.60558128
4,41.72192639,-87.60694385
4,41.7210295,-87.60891795
4,41.88484672,-87.62047291
4,41.83110027,-87.61053264
4,41.82902973,-87.6094383
4,41.82758272,-87.60870874
4,41.82627958,-87.60803819
4,41.82134659,-87.60677755
4,41.82041112,-87.60675609
4,41.81845618,-87.60669708
4,41.8166691,-87.60667562
4,41.814798,-87.60663271
4,41.81310678,-87.60659516
4,41.81151546,-87.60655761
4,41.80967221,-87.60651469
4,41.807561,-87.60648251
4,41.80575362,-87.60643423
4,41.80395418,-87.60640204
4,41.80248261,-87.60636449
4,41.80030317,-87.60631621
4,41.79850759,-87.60626256
4,41.79658797,-87.60622501
4,41.79517222,-87.60619819
4,41.79321651,-87.60615528
4,41.7916919,-87.60612308
4,41.7893889,-87.60606945
4,41.78761701,-87.6060158
4,41.78572907,-87.60598898
4,41.78396507,-87.60595679
4,41.78210902,-87.60591924
4,41.78067295,-87.60587633
4,41.77852167,-87.60580333
4,41.776695,-87.605755
4,41.77304667,-87.60564333
4,41.77153573,-87.60565102
4,41.76943526,-87.60559738
4,41.7661784,-87.60556519
4,41.76213711,-87.60542035
4,41.76022041,-87.60537207
4,41.75889589,-87.60533452
4,41.7565469,-87.60527015
4,41.7552063,-87.60524333
4,41.75297403,-87.60520577
4,41.75131239,-87.60511458
4,41.74936335,-87.6050663
4,41.74791854,-87.60501802
4,41.7456596,-87.60495257
4,41.7438881,-87.6049161
4,41.74191081,-87.60485172
4,41.74010959,-87.60480881
4,41.73835635,-87.60476589
4,41.736531,-87.60470688
4,41.73472162,-87.60465324
4,41.7329322,-87.60458887
4,41.7310987,-87.60457277
4,41.72926114,-87.60455668
4,41.72743553,-87.60449767
